Claim_ID,Food_ID,Receiver_ID,Status,Timestamp,Weekday,Hour,Month,Days_Since_Claim,Status_Code,Food_Name,Quantity,Expiry_Date,Provider_ID,Provider_Type,Location,Food_Type,Meal_Type,Days_To_Expiry,Is_Expired,Meal_Type_Code,Food_Type_Code,Name,Type,Address,City,Contact,Type_Code,City_Name_Length,Address_Length,Name_Receiver,Type_Receiver,City_Receiver,Contact_Receiver,Type_Code_Receiver,City_Name_Length_Receiver,Contact_Length
831,401,389,Completed,2025-03-09 11:43:00,Sunday,11,March,157,1,Soup,42,2025-03-18,582,Grocery Store,West Dannyland,Vegetarian,Lunch,-149,True,2,2,Wilkerson And Sons,Grocery Store,"546 Krause Drive Suite 554
West Kristenborough, GA 43703",West Dannyland,3372409406,1,14,56,Kelly Buchanan,Charity,Lake Jonathanchester,106-927-5178x0789,0,20,17
832,133,128,Completed,2025-03-20 08:29:00,Thursday,8,March,146,1,Rice,28,2025-03-19,795,Catering Service,Brownberg,Vegan,Lunch,-148,True,2,1,Rollins-Mclaughlin,Catering Service,"9872 Reginald Locks Suite 116
Deniseland, CO 25700",Brownberg,728-509-6340x7211,0,9,50,Sarah Carter,Charity,New Benjamin,001-513-018-5852,0,12,16
833,214,673,Cancelled,2025-03-11 15:57:00,Tuesday,15,March,155,0,Soup,9,2025-03-28,24,Supermarket,Hestermouth,Vegan,Breakfast,-139,True,0,1,"Black, Collins And Richard",Supermarket,"643 Galvan Burgs
Fletcherhaven, AZ 86988",Hestermouth,2660409664x08185,3,11,40,Shelly Castillo,Charity,Chenview,001-984-641-2359x15247,0,8,22
834,335,439,Pending,2025-03-09 00:14:00,Sunday,0,March,157,2,Rice,38,2025-03-20,664,Catering Service,Jeffreyshire,Non-vegetarian,Snacks,-147,True,3,0,Caldwell Plc,Catering Service,"07281 Daniel Viaduct
Gabrielmouth, OK 76168",Jeffreyshire,+1-608-327-2565x3004,0,12,43,Erika Lopez,Shelter,North Margarethaven,1170271702,3,19,10
835,203,533,Pending,2025-03-07 05:03:00,Friday,5,March,159,2,Pasta,8,2025-03-24,215,Grocery Store,New Curtis,Vegetarian,Breakfast,-143,True,0,2,Simmons Ltd,Grocery Store,"6249 Michelle Islands Apt. 374
West Heather, VT 67074",New Curtis,219975-7084,1,10,53,Joseph Knapp,Shelter,New Michael,1170969114,3,11,10
836,733,532,Pending,2025-03-18 00:13:00,Tuesday,0,March,148,2,Pasta,31,2025-03-26,736,Supermarket,East Anthony,Vegetarian,Snacks,-141,True,3,2,Reed Llc,Supermarket,"9132 Garcia Estates
North Carolynshire, TX 77749",East Anthony,4275541262,3,12,48,David Sellers Dvm,Individual,South Michaelfurt,4923213443,1,17,10
837,25,228,Cancelled,2025-03-12 14:13:00,Wednesday,14,March,154,0,Rice,48,2025-03-22,898,Restaurant,Medinatown,Vegan,Breakfast,-145,True,0,1,Wilson Group,Restaurant,"Unit 6637 Box 3119
DPO AP 06435",Medinatown,4943539272,2,10,31,Joanna Wilkins,Charity,Singletonview,796888-1488,0,13,11
838,728,870,Completed,2025-03-11 03:05:00,Tuesday,3,March,155,1,Dairy,28,2025-03-28,265,Catering Service,New Douglas,Vegetarian,Dinner,-139,True,1,2,Simmons-Mcdaniel,Catering Service,"237 Jason Trail
East Jacobborough, VT 07794",New Douglas,175-617-1876,0,11,43,Joshua Mendoza,Charity,North Amy,842876-7043x953,0,9,15
839,945,72,Cancelled,2025-03-20 08:13:00,Thursday,8,March,146,0,Vegetables,16,2025-03-21,351,Grocery Store,South Stefanietown,Vegetarian,Breakfast,-146,True,0,2,Berry-Mack,Grocery Store,"188 Tamara Crossroad
Lake Melissa, FL 63621",South Stefanietown,769872-1659,1,18,43,Charles Davidson,Shelter,West Angelatown,+1-294-698-2957,3,15,15
840,811,245,Pending,2025-03-17 11:00:00,Monday,11,March,149,2,Salad,19,2025-03-27,513,Catering Service,West Larry,Non-vegetarian,Dinner,-140,True,1,0,"Cruz, Murphy And Santos",Catering Service,"7859 Derek Center Apt. 703
Lake Yvonne, AR 23556",West Larry,001-070-676-6757,0,10,48,Rebecca Sanchez,Shelter,New Craig,586-413-7361,3,9,12
841,682,195,Completed,2025-03-03 00:22:00,Monday,0,March,163,1,Pasta,30,2025-03-25,87,Grocery Store,West Adam,Vegetarian,Snacks,-142,True,3,2,"Young, Townsend And Mccarthy",Grocery Store,"4577 Shannon Tunnel Suite 786
Jamesview, CT 96322",West Adam,001-286-579-2810x1913,1,9,49,John Martin,Charity,New Jason,581-174-6644x358,0,9,16
842,812,341,Cancelled,2025-03-14 22:59:00,Friday,22,March,152,0,Bread,49,2025-03-19,471,Grocery Store,Charlesmouth,Non-vegetarian,Lunch,-148,True,2,0,"Allen, Ramsey And Cortez",Grocery Store,"480 Bruce Run
Dennischester, CO 85895",Charlesmouth,5944685130,1,12,37,Anna Buckley,Individual,Murphyfort,4212819097x013,1,10,14
843,512,102,Cancelled,2025-03-10 01:37:00,Monday,1,March,156,0,Chicken,20,2025-03-27,911,Restaurant,Garciatown,Vegetarian,Lunch,-140,True,2,2,Alexander Plc,Restaurant,"28329 Gary Courts
East Jonathan, KS 04105",Garciatown,599-601-7460,2,10,41,Daniel Burton,Individual,North Matthewhaven,9722844190x487,1,18,14
844,778,362,Cancelled,2025-03-16 05:59:00,Sunday,5,March,150,0,Dairy,7,2025-03-21,57,Grocery Store,Port Robin,Non-vegetarian,Snacks,-146,True,3,0,Cook Group,Grocery Store,"6432 Guzman Estates
Lake Rebeccaborough, CA 35184",Port Robin,983-295-7995,1,10,49,Elizabeth Collins,Shelter,Johnland,601532-8275x383,3,8,15
845,70,42,Pending,2025-03-09 11:24:00,Sunday,11,March,157,2,Rice,7,2025-03-16,313,Supermarket,Boylechester,Vegetarian,Lunch,-151,True,2,2,Maldonado-Davis,Supermarket,"51547 Desiree Cape Suite 175
Port Benjaminfurt, RI 95290",Boylechester,9538261424,3,12,56,Maria Jacobs,Ngo,Port Dawntown,225019-8954,2,13,11
846,125,549,Cancelled,2025-03-18 13:25:00,Tuesday,13,March,148,0,Rice,21,2025-03-17,982,Grocery Store,Westbury,Vegan,Dinner,-150,True,1,1,Martinez Plc,Grocery Store,"93509 Solomon Station
Sarahview, NH 55581",Westbury,944-129-2371x8219,1,8,41,Trevor Lam,Ngo,New Alexismouth,726-277-0665,2,15,12
847,682,778,Cancelled,2025-03-07 07:36:00,Friday,7,March,159,0,Pasta,30,2025-03-25,87,Grocery Store,West Adam,Vegetarian,Snacks,-142,True,3,2,"Young, Townsend And Mccarthy",Grocery Store,"4577 Shannon Tunnel Suite 786
Jamesview, CT 96322",West Adam,001-286-579-2810x1913,1,9,49,Kristie Townsend,Shelter,Melissaberg,167438-9582x45761,3,11,17
848,374,419,Pending,2025-03-18 18:19:00,Tuesday,18,March,148,2,Chicken,44,2025-03-21,709,Restaurant,South Kathryn,Vegan,Lunch,-146,True,2,1,Barry Group,Restaurant,"632 Wong Place
West Shane, CO 27966",South Kathryn,+1-533-592-0009x5523,2,13,35,Teresa Jackson,Shelter,Port Thomasstad,001-620-115-6715x07034,3,15,22
849,647,468,Pending,2025-03-14 05:17:00,Friday,5,March,152,2,Rice,1,2025-03-18,184,Grocery Store,Velazquezview,Vegan,Snacks,-149,True,3,1,Norris-Townsend,Grocery Store,"1117 Doyle Locks
West Aaron, MO 08423",Velazquezview,630461-1996x59800,1,13,37,David Castro,Shelter,Heatherhaven,7015298611x3352,3,12,15
850,652,381,Pending,2025-03-07 15:57:00,Friday,15,March,159,2,Fruits,44,2025-03-23,634,Supermarket,Colemanton,Non-vegetarian,Dinner,-144,True,1,0,Morgan-Blackwell,Supermarket,"5801 Duncan Shoals
West Rachel, TX 93833",Colemanton,254215-9233,3,10,40,Yvette Huffman,Charity,Reevestown,8398518386,0,10,10
851,71,164,Completed,2025-03-08 16:08:00,Saturday,16,March,158,1,Fish,45,2025-03-19,750,Supermarket,Michaelton,Vegetarian,Lunch,-148,True,2,2,Barnes And Sons,Supermarket,"41662 John Shoals Apt. 246
West Shannon, NM 07777",Michaelton,547040-4732,3,10,49,Aaron Scott,Charity,Heatherfurt,075863-3168x28937,0,11,17
852,66,700,Cancelled,2025-03-18 10:02:00,Tuesday,10,March,148,0,Fish,6,2025-03-22,577,Catering Service,Lake Donna,Non-vegetarian,Breakfast,-145,True,0,0,Taylor-Matthews,Catering Service,"073 Cathy Trail Apt. 793
Nelsonfurt, NY 98042",Lake Donna,864-725-3991x8612,0,10,45,Kimberly Duncan,Shelter,West Monica,001-851-158-2436x740,3,11,20
853,299,378,Pending,2025-03-18 09:13:00,Tuesday,9,March,148,2,Dairy,14,2025-03-21,718,Restaurant,Port Victoria,Non-vegetarian,Lunch,-146,True,2,0,Livingston Inc,Restaurant,"451 Smith Orchard Suite 751
East Rebecca, VA 23186",Port Victoria,+1-956-381-7075,2,13,50,Brandi Buckley,Shelter,Lawrencechester,518-742-2945x12087,3,15,18
854,173,647,Completed,2025-03-08 15:30:00,Saturday,15,March,158,1,Soup,17,2025-03-19,538,Restaurant,Jasonmouth,Vegan,Dinner,-148,True,1,1,Beck Inc,Restaurant,"102 Jackson Plaza Apt. 330
North Meganborough, NC 67139",Jasonmouth,963-484-4775x327,2,10,55,Christine Davis,Charity,Josephton,1443597605,0,9,10
855,410,595,Cancelled,2025-03-01 22:24:00,Saturday,22,March,165,0,Salad,21,2025-03-19,273,Supermarket,New Carol,Non-vegetarian,Snacks,-148,True,3,0,Hammond Llc,Supermarket,"7396 Patrick Row
East Roy, UT 18983",New Carol,001-324-482-4894,3,9,35,Courtney Whitney,Individual,West Mariashire,001-528-446-7897,1,15,16
856,294,838,Completed,2025-03-18 13:19:00,Tuesday,13,March,148,1,Bread,40,2025-03-19,113,Catering Service,East Elizabethberg,Vegan,Dinner,-148,True,1,1,"Anderson, Nicholson And Bruce",Catering Service,"8546 James Fields Apt. 534
Hallborough, AL 55990",East Elizabethberg,+1-274-720-0033x1795,0,18,48,Jessica Stephens,Charity,West Michaelton,358-977-8320,0,15,12
857,418,771,Completed,2025-03-12 22:10:00,Wednesday,22,March,154,1,Vegetables,19,2025-03-30,685,Supermarket,Maysside,Non-vegetarian,Lunch,-137,True,2,0,Scott And Sons,Supermarket,"320 Justin Centers Apt. 436
West Carrieside, ND 53538",Maysside,001-085-825-1185x328,3,8,53,Emily Gallagher,Individual,Wagnerburgh,4916631678,1,11,10
858,465,145,Completed,2025-03-05 07:07:00,Wednesday,7,March,161,1,Rice,32,2025-03-19,532,Grocery Store,Darrylchester,Vegetarian,Snacks,-148,True,3,2,Johnson-Green,Grocery Store,"7369 Kenneth Haven
Andrewborough, UT 47985",Darrylchester,001-090-513-0319x965,1,13,42,David Hull,Shelter,Tanyachester,1398046633,3,12,10
859,3,887,Cancelled,2025-03-13 06:36:00,Thursday,6,March,153,0,Fruits,46,2025-03-28,478,Catering Service,Lake Regina,Vegan,Breakfast,-139,True,0,1,"Lopez, Roach And Roach",Catering Service,"8319 Brandi Place Suite 155
Jamesbury, NC 87170",Lake Regina,001-785-448-3246x762,0,11,47,Jean Woods,Shelter,Fernandezchester,+1-688-546-8304x8077,3,16,20
860,9,345,Cancelled,2025-03-05 09:20:00,Wednesday,9,March,161,0,Bread,46,2025-03-25,47,Supermarket,East Andrewland,Non-vegetarian,Snacks,-142,True,3,0,Wong-Reese,Supermarket,"9078 Jeffrey Drive Suite 439
Lake Jasonberg, RI 48655",East Andrewland,483-625-4097,3,15,53,Eric Ramos,Individual,Rushfurt,5159281587x32812,1,8,16
861,510,377,Cancelled,2025-03-13 06:11:00,Thursday,6,March,153,0,Salad,33,2025-03-28,697,Restaurant,Padillatown,Non-vegetarian,Dinner,-139,True,1,0,"Rodriguez, Thomas And Foster",Restaurant,"792 Mathews Course Suite 808
Kevinmouth, MD 24910",Padillatown,564-331-0431,2,11,49,Patrick Campbell,Ngo,Leeton,7058064686,2,6,10
862,839,361,Cancelled,2025-03-19 04:49:00,Wednesday,4,March,147,0,Chicken,6,2025-03-17,72,Catering Service,Jasonstad,Vegan,Lunch,-150,True,2,1,"Ward, Shepherd And Krause",Catering Service,"224 Burns Camp
Christopherborough, VA 76601",Jasonstad,+1-454-823-5622,0,9,43,Samuel Lewis,Individual,North Nicole,001-381-807-5033x358,1,12,20
863,30,16,Pending,2025-03-09 22:36:00,Sunday,22,March,157,2,Soup,4,2025-03-16,616,Restaurant,Clarkberg,Vegetarian,Dinner,-151,True,1,2,Moore-Flowers,Restaurant,"57451 Davis Port Apt. 531
East John, CT 19104",Clarkberg,256326-8681x6129,2,9,45,Elizabeth Lewis,Ngo,Port Tara,5003863867x7565,2,9,15
864,962,622,Cancelled,2025-03-09 00:55:00,Sunday,0,March,157,0,Soup,13,2025-03-28,62,Grocery Store,Marymouth,Vegetarian,Breakfast,-139,True,0,2,"Mitchell, Campbell And Jones",Grocery Store,"760 Hall Dam
Jenniferstad, MI 28752",Marymouth,001-356-024-1560x512,1,9,35,Gary Torres,Charity,Kimberlyview,816141-2613x8114,0,12,16
865,163,694,Pending,2025-03-07 15:49:00,Friday,15,March,159,2,Bread,45,2025-03-16,251,Restaurant,East Terrancemouth,Vegetarian,Dinner,-151,True,1,2,Carter-Jones,Restaurant,"26720 Candace Inlet Suite 052
Hendersonton, MA 30678",East Terrancemouth,892-412-5796,2,18,52,Rachel Arnold,Shelter,New James,001-087-674-1329x05614,3,9,22
866,461,615,Completed,2025-03-01 02:31:00,Saturday,2,March,165,1,Pasta,10,2025-03-19,511,Grocery Store,Port Davidshire,Vegetarian,Dinner,-148,True,1,2,Mitchell Plc,Grocery Store,"1968 Todd Via Apt. 855
South Melissa, MN 02718",Port Davidshire,001-534-826-6584,1,15,46,Rachel Carson,Ngo,Robertside,001-910-852-2109x575,2,10,20
867,692,794,Completed,2025-03-10 07:01:00,Monday,7,March,156,1,Bread,8,2025-03-17,332,Restaurant,West Whitneymouth,Non-vegetarian,Dinner,-150,True,1,0,Cox Llc,Restaurant,"406 Lucero Mountain Apt. 736
Mollyport, RI 14316",West Whitneymouth,001-018-140-2068x875,2,17,48,Lee Nunez,Individual,Andersonfort,4688571870x688,1,12,14
868,460,361,Pending,2025-03-09 02:48:00,Sunday,2,March,157,2,Dairy,45,2025-03-17,202,Supermarket,Vazquezshire,Vegetarian,Dinner,-150,True,1,2,Graham-Peters,Supermarket,"72444 Dennis Centers Apt. 058
East Sarahton, NM 90794",Vazquezshire,+1-491-368-1719x38393,3,12,53,Samuel Lewis,Individual,North Nicole,001-381-807-5033x358,1,12,20
869,935,348,Cancelled,2025-03-11 23:05:00,Tuesday,23,March,155,0,Vegetables,24,2025-03-25,608,Grocery Store,Collinsmouth,Vegetarian,Dinner,-142,True,1,2,Love-Montgomery,Grocery Store,"36635 Lang Fords Apt. 863
South James, FL 70248",Collinsmouth,164-269-8070,1,12,47,Donna Hughes,Individual,Maryfort,352-520-3779x375,1,8,16
870,972,228,Completed,2025-03-17 18:54:00,Monday,18,March,149,1,Vegetables,21,2025-03-23,984,Catering Service,South Edwardtown,Vegetarian,Dinner,-144,True,1,2,Gamble-Davis,Catering Service,"6516 Natalie Parkway Apt. 359
Port Angelicaville, OK 74292",South Edwardtown,2988680798x375,0,16,58,Joanna Wilkins,Charity,Singletonview,796888-1488,0,13,11
871,786,620,Cancelled,2025-03-08 17:20:00,Saturday,17,March,158,0,Rice,4,2025-03-30,959,Grocery Store,North Victoriastad,Vegetarian,Dinner,-137,True,1,2,Stanley Plc,Grocery Store,"3255 Steven Falls Apt. 575
South Ashleyton, NM 59651",North Victoriastad,001-428-241-5858x19231,1,18,52,Cassandra Foster,Individual,West Danielview,283047-5421x9049,1,15,16
872,832,302,Completed,2025-03-15 15:47:00,Saturday,15,March,151,1,Fish,19,2025-03-16,752,Grocery Store,East Heatherport,Non-vegetarian,Breakfast,-151,True,0,0,Butler-Richardson,Grocery Store,"99213 George Spurs Suite 321
Petersenberg, MA 55289",East Heatherport,+1-268-505-2616,1,16,51,Daniel Moore,Charity,Port Richard,176-809-8232x828,0,12,16
873,558,173,Pending,2025-03-17 05:22:00,Monday,5,March,149,2,Chicken,32,2025-03-20,267,Catering Service,Port Kevinburgh,Vegetarian,Snacks,-147,True,3,2,Sherman-Garza,Catering Service,"044 Johnson Brook
Velazquezville, IA 66365",Port Kevinburgh,357159-0029x4117,0,15,42,Jason Moore,Ngo,West Courtneyport,9134685154x18139,2,17,16
874,822,226,Pending,2025-03-10 05:50:00,Monday,5,March,156,2,Dairy,27,2025-03-25,237,Supermarket,Frederickside,Vegan,Lunch,-142,True,2,1,"White, Crawford And Pearson",Supermarket,"4785 Felicia Circle Suite 239
North Melissa, KY 96802",Frederickside,9580167653x7393,3,13,53,Daniel Kerr,Charity,Fergusonton,548955-9384x8406,0,11,16
875,338,848,Completed,2025-03-16 13:38:00,Sunday,13,March,150,1,Chicken,7,2025-03-19,735,Restaurant,Westmouth,Non-vegetarian,Lunch,-148,True,2,0,Koch Inc,Restaurant,"97748 Anderson Port
Audreyberg, TN 75408",Westmouth,972427-3809x5165,2,9,40,Terrence Wagner,Individual,Taraside,001-832-246-7583,1,8,16
876,696,994,Cancelled,2025-03-10 14:13:00,Monday,14,March,156,0,Rice,26,2025-03-24,752,Grocery Store,East Heatherport,Non-vegetarian,Snacks,-143,True,3,0,Butler-Richardson,Grocery Store,"99213 George Spurs Suite 321
Petersenberg, MA 55289",East Heatherport,+1-268-505-2616,1,16,51,Angelica Simmons,Ngo,Port Kellifort,902942-8232,2,14,11
877,707,637,Completed,2025-03-03 23:14:00,Monday,23,March,163,1,Soup,29,2025-03-22,625,Grocery Store,East Lisa,Vegetarian,Dinner,-145,True,1,2,Whitney-Fields,Grocery Store,"643 Morgan Rapids Apt. 181
Lake Susan, RI 01256",East Lisa,399-479-4880x0272,1,9,47,Benjamin Soto,Ngo,West Garretthaven,8693958395,2,17,10
878,544,889,Cancelled,2025-03-14 05:12:00,Friday,5,March,152,0,Soup,36,2025-03-30,551,Restaurant,East Sandratown,Non-vegetarian,Dinner,-137,True,1,0,"Holland, Caldwell And Oliver",Restaurant,"7502 Silva Lights Apt. 125
North Brittany, MA 40389",East Sandratown,670960-9465,2,15,51,Holly Aguilar,Ngo,West Sara,7995062068,2,9,10
879,7,825,Pending,2025-03-01 01:49:00,Saturday,1,March,165,2,Dairy,29,2025-03-25,268,Grocery Store,Nolanmouth,Vegan,Dinner,-142,True,1,1,"White, Hutchinson And Williams",Grocery Store,"6135 Michael Extension Apt. 708
Brendaborough, MN 18905",Nolanmouth,6550564788x798,1,10,55,Charles Morris,Charity,New Olivia,006107-4825x44414,0,10,17
880,751,811,Cancelled,2025-03-10 20:50:00,Monday,20,March,156,0,Chicken,18,2025-03-25,720,Restaurant,Francisshire,Vegan,Snacks,-142,True,3,1,"Page, Smith And Davis",Restaurant,"065 Mary Estate Apt. 886
North Jessica, NY 33169",Francisshire,921-470-8846x3047,2,12,48,Scott Schroeder,Shelter,Markfurt,001-229-042-2531x276,3,8,20
881,17,647,Pending,2025-03-12 19:27:00,Wednesday,19,March,154,2,Chicken,42,2025-03-22,417,Restaurant,East Ashleyshire,Non-vegetarian,Snacks,-145,True,3,0,"Glover, Wilson And Hudson",Restaurant,"3045 Joshua Fall Suite 109
Khanshire, AL 47705",East Ashleyshire,315080-3138,2,16,46,Christine Davis,Charity,Josephton,1443597605,0,9,10
882,565,850,Completed,2025-03-12 20:44:00,Wednesday,20,March,154,1,Pasta,36,2025-03-24,41,Catering Service,Bentleyburgh,Non-vegetarian,Lunch,-143,True,2,0,Kelly-Ware,Catering Service,"482 Bush Island
Wrightburgh, MI 64397",Bentleyburgh,033969-7445x782,0,12,37,Kristopher Mendoza,Individual,Bradfurt,678116-6339x54475,1,8,17
883,167,266,Pending,2025-03-11 12:45:00,Tuesday,12,March,155,2,Fish,4,2025-03-20,134,Supermarket,West Melissa,Vegetarian,Lunch,-147,True,2,2,Cook Ltd,Supermarket,"15130 Parker Hill
Adkinsville, MN 48860",West Melissa,340959-7188x4581,3,12,39,Stacy Mayo,Shelter,Bauerton,+1-364-925-2936x855,3,8,19
884,364,493,Cancelled,2025-03-14 15:24:00,Friday,15,March,152,0,Fish,33,2025-03-22,540,Catering Service,Henrychester,Non-vegetarian,Snacks,-145,True,3,0,Randall-Wagner,Catering Service,"9517 Adrienne Valleys Suite 015
South Jennifer, ME 25672",Henrychester,4276359668x1254,0,12,56,Chelsea Powell,Charity,Lake Rachelburgh,001-527-059-4168x72504,0,16,22
885,515,400,Pending,2025-03-16 23:58:00,Sunday,23,March,150,2,Dairy,10,2025-03-27,725,Grocery Store,New Evanport,Vegan,Lunch,-140,True,2,1,"Nguyen, Chan And Brown",Grocery Store,"6755 Lindsay Port
Allenland, LA 52111",New Evanport,747-692-4848x020,1,12,37,John Byrd,Shelter,West Randall,219313-6702x212,3,12,15
886,756,973,Cancelled,2025-03-07 02:15:00,Friday,2,March,159,0,Bread,5,2025-03-19,887,Supermarket,Strongmouth,Vegan,Snacks,-148,True,3,1,Preston-Smith,Supermarket,"18358 Moore Spring Suite 713
Gordonshire, MT 45298",Strongmouth,813326-3277x75776,3,11,50,Brian Johnson,Ngo,Patrickfort,001-751-479-5501x9929,2,11,21
887,743,507,Pending,2025-03-15 02:19:00,Saturday,2,March,151,2,Chicken,46,2025-03-29,308,Catering Service,Brittanyside,Vegan,Breakfast,-138,True,0,1,Doyle Llc,Catering Service,"8157 Tammy Road
West Stephenchester, NC 16381",Brittanyside,0312154595,0,12,45,Destiny Maldonado,Charity,Carlosfurt,264-754-6432x2877,0,10,17
888,916,738,Completed,2025-03-05 01:28:00,Wednesday,1,March,161,1,Rice,47,2025-03-16,920,Restaurant,New Calebberg,Non-vegetarian,Snacks,-151,True,3,0,"Hudson, Spence And Perez",Restaurant,"52439 April Lodge
Timothyburgh, MS 86772",New Calebberg,2329447078,2,13,40,Matthew Morgan,Charity,Robertton,535512-2781,0,9,11
889,632,917,Cancelled,2025-03-08 22:20:00,Saturday,22,March,158,0,Fruits,45,2025-03-25,850,Grocery Store,North Stevenbury,Vegan,Breakfast,-142,True,0,1,"Cooper, Osborn And Clark",Grocery Store,"8962 Robinson Greens Suite 631
Pricechester, LA 52710",North Stevenbury,001-548-930-4392x6738,1,16,53,Michael Townsend,Shelter,East Kevin,0348038502x33851,3,10,16
890,128,276,Cancelled,2025-03-13 08:03:00,Thursday,8,March,153,0,Rice,39,2025-03-22,235,Catering Service,Gutierrezshire,Vegetarian,Snacks,-145,True,3,2,Gutierrez Llc,Catering Service,"310 Myers Neck
Richardtown, WA 29671",Gutierrezshire,+1-544-924-8841x926,0,14,36,Scott Hunter,Individual,Greenton,0743055053x60975,1,8,16
891,973,510,Cancelled,2025-03-17 05:08:00,Monday,5,March,149,0,Fruits,7,2025-03-16,519,Restaurant,Keithburgh,Non-vegetarian,Breakfast,-151,True,0,0,"Smith, James And Alvarado",Restaurant,"1886 Warner Fall Apt. 545
New Codyport, LA 47509",Keithburgh,4873246566,2,10,48,Jeremy Christensen,Individual,Ashleyborough,678-777-3829,1,13,12
892,456,933,Pending,2025-03-04 14:51:00,Tuesday,14,March,162,2,Vegetables,16,2025-03-19,144,Catering Service,Bellport,Vegetarian,Snacks,-148,True,3,2,"Johnson, Harris And White",Catering Service,"PSC 5814, Box 9023
APO AA 76560",Bellport,293-470-3464x6698,0,8,31,Jodi Lee,Ngo,West Paulfort,3517962649,2,13,10
893,180,276,Completed,2025-03-20 12:02:00,Thursday,12,March,146,1,Salad,35,2025-03-28,7,Restaurant,Lake Christopherburgh,Vegan,Dinner,-139,True,1,1,Ortiz-Lee,Restaurant,"1842 Villarreal Shores
Williamfort, CT 44529",Lake Christopherburgh,563889-7190,2,21,44,Scott Hunter,Individual,Greenton,0743055053x60975,1,8,16
894,730,903,Cancelled,2025-03-02 11:28:00,Sunday,11,March,164,0,Soup,15,2025-03-19,372,Restaurant,Lewisberg,Vegan,Lunch,-148,True,2,1,Elliott-Jones,Restaurant,"Unit 8546 Box 6518
DPO AE 36672",Lewisberg,6902726499,2,9,31,Cindy Robinson Dds,Shelter,Franklinview,4186239588,3,12,10
895,977,425,Pending,2025-03-12 03:28:00,Wednesday,3,March,154,2,Vegetables,12,2025-03-19,514,Supermarket,Maxwellburgh,Vegan,Dinner,-148,True,1,1,Roy-Hancock,Supermarket,"203 Dawn Ridge
Loganshire, SC 01665",Maxwellburgh,186046-9157,3,12,35,Robert Chavez,Ngo,Chadport,886049-9104x019,2,8,15
896,315,768,Completed,2025-03-15 06:17:00,Saturday,6,March,151,1,Salad,47,2025-03-18,761,Catering Service,New Zachary,Vegetarian,Dinner,-149,True,1,2,"Abbott, Brooks And Moreno",Catering Service,"07566 Pacheco Port Apt. 447
Jenniferstad, VT 74898",New Zachary,605444-5107,0,11,50,Mary Wilson,Charity,Lake Kimberlyton,484-336-3858x53588,0,16,18
897,929,730,Completed,2025-03-13 19:48:00,Thursday,19,March,153,1,Bread,23,2025-03-26,181,Restaurant,Taylormouth,Vegan,Lunch,-141,True,2,1,"Black, Montgomery And Hernandez",Restaurant,"118 Karen Fields
West Angelaport, GA 22035",Taylormouth,001-763-656-6801x10211,2,11,42,Felicia Glover,Shelter,East Michael,982-844-2370,3,12,12
